4K演示,http://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8,0.109 seconds
CCTV10,http://171.35.124.21:10011/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,0.412 seconds
CCTV10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.414 seconds
CCTV10,http://221.1.210.106:8053/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.416 seconds
CCTV10,http://121.19.134.21:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.429 seconds
CCTV10,http://121.30.36.63:888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.446 seconds
CCTV10,http://118.72.49.158:888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.447 seconds
CCTV10,http://113.57.21.233:8666/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.461 seconds
CCTV10,http://112.245.59.7:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.464 seconds
CCTV10,http://116.234.54.1:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.484 seconds
CCTV10,http://60.212.2.122:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.486 seconds
CCTV10,http://61.172.255.69:3333/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.496 seconds
CCTV10,http://222.92.7.170:3333/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.499 seconds
CCTV10,http://222.92.7.170:3334/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.500 seconds
CCTV10,http://113.57.150.190:9000/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.503 seconds
CCTV10,http://180.174.54.152:8801/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.508 seconds
CCTV10,http://113.86.206.78:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV10,http://118.72.48.140:888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV10,http://222.173.134.150:8888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.521 seconds
CCTV10,http://58.220.219.42:1099/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.524 seconds
CCTV10,http://110.81.206.138:50080/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0,0.533 seconds
CCTV10,http://219.145.20.148:4422/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.534 seconds
CCTV10,http://175.0.51.26:8899/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.536 seconds
CCTV10,http://183.63.15.42:9901/tsfile/live/37330_1.m3u8?key=txiptv&playlive=1&authid=0,0.539 seconds
CCTV10,http://123.160.233.126:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.549 seconds
CCTV10,http://123.160.172.57:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.551 seconds
CCTV10,http://117.27.190.42:9901/tsfile/live/23241_1.m3u8?key=txiptv&playlive=1&authid=0,0.559 seconds
CCTV10,http://183.64.6.202:8888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.566 seconds
CCTV10,http://222.89.107.42:9876/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.569 seconds
CCTV10,http://183.66.49.230:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.572 seconds
CCTV10,http://111.225.114.199:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.574 seconds
CCTV10,http://1.117.9.18:20080/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,0.606 seconds
CCTV10,http://113.200.53.90:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.959 seconds
CCTV10,http://219.145.20.148:666/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.430 seconds
CCTV10,http://219.145.93.74:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.578 seconds
CCTV10,http://111.225.114.164:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0,1.598 seconds
CCTV10,http://219.137.29.130:4433/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV10,http://101.33.17.11/liveplay-kk.rtxapp.com/live/program/live/cctv10hd8m/8000000/mnf.m3u8,Failed
CCTV10,http://113.140.69.126:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV10,http://192.168.20.200:8008/paiptv/CCTV10.m3u8,Failed
CCTV11,http://171.35.124.21:10011/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,0.419 seconds
CCTV11,http://118.72.49.158:888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.434 seconds
CCTV11,http://113.57.21.233:8666/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.445 seconds
CCTV11,http://113.57.150.190:9000/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.448 seconds
CCTV11,http://118.72.48.140:888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.453 seconds
CCTV11,http://112.245.59.7:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.460 seconds
CCTV11,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.464 seconds
CCTV11,http://221.1.210.106:8053/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.469 seconds
CCTV11,http://121.30.36.63:888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,0.482 seconds
CCTV11,http://116.234.54.1:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.486 seconds
CCTV11,http://61.172.255.69:3333/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.489 seconds
CCTV11,http://121.19.134.21:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.490 seconds
CCTV11,http://60.212.2.122:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.491 seconds
CCTV11,http://222.92.7.170:3334/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.501 seconds
CCTV11,http://222.92.7.170:3333/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV11,http://110.81.206.138:50080/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV11,http://113.86.206.78:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV11,http://183.64.6.202:8888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.510 seconds
CCTV11,http://117.27.190.42:9901/tsfile/live/23242_1.m3u8?key=txiptv&playlive=1&authid=0,0.512 seconds
CCTV11,http://180.174.54.152:8801/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.513 seconds
CCTV11,http://175.0.51.26:8899/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0,0.515 seconds
CCTV11,http://123.160.233.126:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.516 seconds
CCTV11,http://111.225.114.164:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.524 seconds
CCTV11,http://123.160.172.57:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.525 seconds
CCTV11,http://219.145.93.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.526 seconds
CCTV11,http://113.218.218.97:8001/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.526 seconds
CCTV11,http://222.173.134.150:8888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.527 seconds
CCTV11,http://58.220.219.42:1099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.532 seconds
CCTV11,http://219.145.20.148:4422/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.535 seconds
CCTV11,http://111.225.114.199:808/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.537 seconds
CCTV11,http://113.140.69.126:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,0.553 seconds
CCTV11,http://183.66.49.230:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,0.573 seconds
CCTV11,http://219.145.20.148:666/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.445 seconds
CCTV11,http://222.89.107.42:9876/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0,1.558 seconds
CCTV11,http://219.137.29.130:4433/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV11,http://101.33.17.11/liveplay-kk.rtxapp.com/live/program/live/cctv11hd8m/8000000/mnf.m3u8,Failed
CCTV11,http://192.168.20.200:8008/paiptv/CCTV11.m3u8,Failed
CCTV12,http://171.35.124.21:10011/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,0.421 seconds
CCTV12,http://121.19.134.21:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.435 seconds
CCTV12,http://118.72.49.158:888/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0,0.445 seconds
CCTV12,http://118.72.48.140:888/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0,0.447 seconds
CCTV12,http://113.57.150.190:9000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.455 seconds
CCTV12,http://221.1.210.106:8053/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.459 seconds
CCTV12,http://113.57.21.233:8666/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.461 seconds
CCTV12,http://222.92.7.170:3334/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.475 seconds
CCTV12,http://123.138.216.44:9902/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.476 seconds
CCTV12,http://121.30.36.63:888/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0,0.485 seconds
CCTV12,http://58.220.219.42:1099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.487 seconds
CCTV12,http://61.172.255.69:3333/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV12,http://117.27.190.42:9901/tsfile/live/23243_1.m3u8?key=txiptv&playlive=1&authid=0,0.507 seconds
CCTV12,http://113.86.206.78:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.511 seconds
CCTV12,http://180.174.54.152:8801/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.512 seconds
CCTV12,http://219.145.20.148:666/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV12,http://222.92.7.170:3333/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV12,http://113.218.218.97:8001/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV12,http://183.63.15.42:9901/tsfile/live/37332_1.m3u8?key=txiptv&playlive=1&authid=0,0.522 seconds
CCTV12,http://219.145.20.148:4422/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.522 seconds
CCTV12,http://112.245.59.7:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.522 seconds
CCTV12,http://222.173.134.150:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.523 seconds
CCTV12,http://116.234.54.1:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.525 seconds
CCTV12,http://123.160.233.126:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.530 seconds
CCTV12,http://175.0.51.26:8899/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0,0.530 seconds
CCTV12,http://110.81.206.138:50080/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0,0.531 seconds
CCTV12,http://111.225.114.199:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.539 seconds
CCTV12,http://183.64.6.202:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.543 seconds
CCTV12,http://111.225.114.164:808/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.548 seconds
CCTV12,http://123.160.172.57:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.556 seconds
CCTV12,http://60.212.2.122:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.558 seconds
CCTV12,http://222.89.107.42:9876/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.567 seconds
CCTV12,http://183.66.49.230:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.579 seconds
CCTV12,http://1.117.9.18:20080/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.602 seconds
CCTV12,http://219.145.93.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0,0.692 seconds
CCTV12,http://219.137.29.130:4433/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV12,http://101.33.17.11/liveplay-kk.rtxapp.com/live/program/live/cctv12hd8m/8000000/mnf.m3u8,Failed
CCTV12,http://113.140.69.126:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV12,http://192.168.20.200:8008/paiptv/CCTV12.m3u8,Failed
CCTV13,http://113.57.21.233:8666/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.403 seconds
CCTV13,http://221.1.210.106:8053/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.411 seconds
CCTV13,http://121.19.134.21:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.428 seconds
CCTV13,http://113.200.53.90:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=0&authid=0,0.434 seconds
CCTV13,http://118.72.49.158:888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,0.440 seconds
CCTV13,http://121.30.36.63:888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,0.443 seconds
CCTV13,http://113.200.53.90:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.443 seconds
CCTV13,http://171.35.124.21:10011/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,0.461 seconds
CCTV13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.477 seconds
CCTV13,http://116.234.54.1:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.480 seconds
CCTV13,http://61.172.255.69:3333/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.493 seconds
CCTV13,http://118.72.48.140:888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,0.493 seconds
CCTV13,http://113.57.150.190:9000/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.494 seconds
CCTV13,http://58.220.219.42:1099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.499 seconds
CCTV13,http://222.92.7.170:3334/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.500 seconds
CCTV13,http://113.86.206.78:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV13,http://60.212.2.122:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV13,http://110.81.206.138:50080/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0,0.507 seconds
CCTV13,http://222.92.7.170:3333/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV13,http://123.160.233.126:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV13,http://180.174.54.152:8801/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.512 seconds
CCTV13,http://112.245.59.7:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.513 seconds
CCTV13,http://117.27.190.42:9901/tsfile/live/23244_1.m3u8?key=txiptv&playlive=1&authid=0,0.517 seconds
CCTV13,http://123.160.172.57:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.521 seconds
CCTV13,http://219.145.93.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.522 seconds
CCTV13,http://222.173.134.150:8888/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.524 seconds
CCTV13,http://219.145.20.148:4422/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.529 seconds
CCTV13,http://183.63.15.42:9901/tsfile/live/37333_1.m3u8?key=txiptv&playlive=1&authid=0,0.530 seconds
CCTV13,http://113.218.218.97:8001/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.530 seconds
CCTV13,http://222.89.107.42:9876/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.537 seconds
CCTV13,http://113.140.69.126:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,0.538 seconds
CCTV13,http://175.0.51.26:8899/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.538 seconds
CCTV13,http://111.225.114.164:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.542 seconds
CCTV13,http://183.64.6.202:8888/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.542 seconds
CCTV13,http://111.225.114.199:808/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.544 seconds
CCTV13,http://183.66.49.230:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,0.568 seconds
CCTV13,http://219.145.20.148:666/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,1.410 seconds
CCTV13,http://219.137.29.130:4433/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0,Failed
CCTV13,http://101.33.17.11/liveplay-kk.rtxapp.com/live/program/live/cctv13xwhd8m/8000000/mnf.m3u8,Failed
CCTV13,http://192.168.20.200:8008/paiptv/CCTV13.m3u8,Failed
CCTV14,http://113.57.21.233:8666/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.406 seconds
CCTV14,http://171.35.124.21:10011/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0,0.415 seconds
CCTV14,http://123.138.216.44:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.420 seconds
CCTV14,http://118.72.48.140:888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.423 seconds
CCTV14,http://113.200.53.90:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0,0.441 seconds
CCTV14,http://121.19.134.21:808/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.445 seconds
CCTV14,http://113.57.150.190:9000/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.456 seconds
CCTV14,http://118.72.49.158:888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.459 seconds
CCTV14,http://221.1.210.106:8053/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.477 seconds
CCTV14,http://116.234.54.1:7777/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.480 seconds
CCTV14,http://121.30.36.63:888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.487 seconds
CCTV14,http://222.92.7.170:3334/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.494 seconds
CCTV14,http://117.27.190.42:9901/tsfile/live/23245_1.m3u8?key=txiptv&playlive=1&authid=0,0.501 seconds
CCTV14,http://222.92.7.170:3333/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.502 seconds
CCTV14,http://180.174.54.152:8801/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.507 seconds
CCTV14,http://113.86.206.78:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV14,http://60.212.2.122:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.509 seconds
CCTV14,http://123.160.172.57:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.511 seconds
CCTV14,http://219.145.20.148:4422/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.512 seconds
CCTV14,http://58.220.219.42:1099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.513 seconds
CCTV14,http://219.145.20.148:666/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.515 seconds
CCTV14,http://183.63.15.42:9901/tsfile/live/37334_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV14,http://112.245.59.7:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.519 seconds
CCTV14,http://123.160.233.126:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.520 seconds
CCTV14,http://183.64.6.202:8888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.525 seconds
CCTV14,http://61.172.255.69:3333/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,0.527 seconds
